p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.75530381502686e-60	3.86966912681079	0.309	0.28	5.26591144508059e-57	2	Tcf7l1
7.94013078073598e-60	1.57236767469509	0.268	0.082	2.3820392342208e-56	2	Dnajc6
2.00457258816686e-59	0.605741737057334	0.726	0.512	6.01371776450059e-56	2	mt-Co1
2.62783705662936e-49	1.25158179415764	0.367	0.117	7.88351116988807e-46	2	Ntm
1.12429875115426e-42	1.26448797002288	0.293	0.09	3.37289625346277e-39	2	Gm8013
4.67355154522971e-40	13.7803785985484	0.283	0.149	1.40206546356891e-36	2	Tor2a
1.30667668969648e-33	7.80421367131253	0.404	0.124	3.92003006908944e-30	2	Pla2r1
8.91933878611638e-33	3.9242914424035	0.404	0.074	2.67580163583491e-29	2	1700023F02Rik
5.91861654596723e-32	5.25711539706391	0.288	0.066	1.77558496379017e-28	2	Ndufa4l2
1.49726679074668e-31	2.53050291880122	0.372	0.11	4.49180037224005e-28	2	Cyp7b1
6.92146623569331e-27	1.3726050805878	0.329	0.1	2.07643987070799e-23	2	Etv4
1.11923479746258e-24	5.2282716106922	0.315	0.101	3.35770439238775e-21	2	Sspo
2.18032254979939e-21	17.5087324143855	0.359	0.041	6.54096764939818e-18	2	Vtn
